UNIDADE_FEDERACAO,NOME_CONGLOMERADO_FINANCEIRO,MES,TIPO_DESENROLA,NUMERO_OPERACOES,VOLUME_OPERACOES,CLUSTER,BIMESTRE,TICKET_MEDIO
MT,BMG,2024-04,1,6,2596.5,0,2024-B2,432.75
MT,BRADESCO,2024-04,1,166,240697.91,0,2024-B2,1449.9874096385543
MT,BRADESCO,2024-04,2,7,89497.93,0,2024-B2,12785.41857142857
MT,BTG PACTUAL,2024-04,1,873,1458473.62,0,2024-B2,1670.6456128293244
MT,C6 BANK,2024-04,1,22,36613.5,0,2024-B2,1664.25
MT,CAIXA ECONÔMICA FEDERAL,2024-04,1,518,695534.39,0,2024-B2,1342.7304826254826
MT,CCLA DO CENTRO SUL RONDONIENSE,2024-04,1,1,4998.71,0,2024-B2,4998.71
MT,CCLA NORTE DE MATO GROSSO - SICOOB NORTE MT,2024-04,1,1,557.99,0,2024-B2,557.99
MT,INTER,2024-04,1,178,244301.88,0,2024-B2,1372.4824719101123
MT,ITAU,2024-04,1,105,144454.1,0,2024-B2,1375.7533333333333
MT,NUBANK,2024-04,1,1083,1407790.82,0,2024-B2,1299.89918744229
MT,SANTANDER,2024-04,1,151,79928.95,0,2024-B2,529.3307947019867
MT,VOTORANTIM,2024-04,1,3,2492.43,0,2024-B2,830.81
PA,BANCO SICOOB,2024-04,1,1,1137.37,0,2024-B2,1137.37
PA,BB,2024-04,1,494,553622.45,0,2024-B2,1120.6932186234817
PA,BCO DO EST. DO PA S.A.,2024-04,1,5,9460.19,0,2024-B2,1892.038
PA,BMG,2024-04,1,5,9013.39,0,2024-B2,1802.6779999999999
PA,BRADESCO,2024-04,1,346,355804.28,0,2024-B2,1028.3360693641619
PA,BRADESCO,2024-04,2,9,166464.38,0,2024-B2,18496.042222222222
PA,BTG PACTUAL,2024-04,1,1596,1817961.44,0,2024-B2,1139.0735839598997
PA,C6 BANK,2024-04,1,41,37627.29,0,2024-B2,917.7387804878049
PA,CAIXA ECONÔMICA FEDERAL,2024-04,1,1054,875513.93,0,2024-B2,830.6583776091082
PA,CCLA SICOOB CREDIJUSTRA,2024-04,1,1,449.29,0,2024-B2,449.29
PA,INTER,2024-04,1,605,554493.07,0,2024-B2,916.5174710743801
PA,ITAU,2024-04,1,360,406155.07,0,2024-B2,1128.2085277777778
PA,NUBANK,2024-04,1,2354,2086767.2,2,2024-B2,886.4771452846219
PA,SANTANDER,2024-04,1,302,88834.03,0,2024-B2,294.15241721854306
PA,VOTORANTIM,2024-04,1,4,4121.21,0,2024-B2,1030.3025
PB,BB,2024-04,1,273,291537.09,0,2024-B2,1067.9014285714286
PB,BMG,2024-04,1,6,8045.53,0,2024-B2,1340.9216666666666
PB,BRADESCO,2024-04,1,209,222953.94,0,2024-B2,1066.7652631578947
PB,BRADESCO,2024-04,2,9,53434.15,0,2024-B2,5937.127777777778
PB,BTG PACTUAL,2024-04,1,987,1179294.99,0,2024-B2,1194.8277507598784
PB,C6 BANK,2024-04,1,15,21019.91,0,2024-B2,1401.3273333333334
PB,CAIXA ECONÔMICA FEDERAL,2024-04,1,674,646233.65,0,2024-B2,958.8036350148368
PB,CC INV DE RONDÔNIA - SICOOB CREDJURD,2024-04,1,1,2130.1,0,2024-B2,2130.1
PB,INTER,2024-04,1,276,286672.31,0,2024-B2,1038.6677898550724
PB,ITAU,2024-04,1,146,154779.33,0,2024-B2,1060.1323972602738
PB,NUBANK,2024-04,1,1131,1079489.6,0,2024-B2,954.4558797524315
PB,SANTANDER,2024-04,1,128,38829.3,0,2024-B2,303.35390625
PB,VOTORANTIM,2024-04,1,2,2273.54,0,2024-B2,1136.77
PE,BANCO SICOOB,2024-04,1,5,3933.09,0,2024-B2,786.618
PE,BANRISUL,2024-04,1,1,789.2,0,2024-B2,789.2
PE,BB,2024-04,1,487,524979.54,0,2024-B2,1077.9867351129365
PE,BB,2024-04,2,1,267.95,0,2024-B2,267.95
PE,BMG,2024-04,1,7,7649.62,0,2024-B2,1092.8028571428572
PE,BRADESCO,2024-04,1,405,420833.53,0,2024-B2,1039.0951358024693
PE,BRADESCO,2024-04,2,10,32775.51,0,2024-B2,3277.5510000000004
PE,BTG PACTUAL,2024-04,1,2000,2403026.9,2,2024-B2,1201.51345
PE,C6 BANK,2024-04,1,33,29612.78,0,2024-B2,897.3569696969697
PE,C6 BANK,2024-04,2,1,209.79,0,2024-B2,209.79
PE,CAIXA ECONÔMICA FEDERAL,2024-04,1,1583,1562181.05,0,2024-B2,986.8484207201517
PE,CC SICOOB COOPEMAR,2024-04,1,1,600.27,0,2024-B2,600.27
PE,INTER,2024-04,1,585,578040.52,0,2024-B2,988.103452991453
PE,ITAU,2024-04,1,481,529627.33,0,2024-B2,1101.09632016632
PE,NUBANK,2024-04,1,2601,2324171.76,2,2024-B2,893.5685351787773
PE,SANTANDER,2024-04,1,481,171318.32,0,2024-B2,356.17114345114345
PE,VOTORANTIM,2024-04,1,9,9166.34,0,2024-B2,1018.4822222222223
PI,BB,2024-04,1,319,362409.2,0,2024-B2,1136.0789968652039
PI,BMG,2024-04,1,7,3371.01,0,2024-B2,481.5728571428572
PI,BRADESCO,2024-04,1,82,94492.97,0,2024-B2,1152.3532926829268
PI,BRADESCO,2024-04,2,3,29440.95,0,2024-B2,9813.65
PI,BTG PACTUAL,2024-04,1,629,859821.23,0,2024-B2,1366.9653895071542
PI,C6 BANK,2024-04,1,8,12549.56,0,2024-B2,1568.695
PI,CAIXA ECONÔMICA FEDERAL,2024-04,1,498,473844.92,0,2024-B2,951.4958232931726
PI,INTER,2024-04,1,193,196906.96,0,2024-B2,1020.2433160621762
PI,ITAU,2024-04,1,82,83365.4,0,2024-B2,1016.6512195121951
PI,NUBANK,2024-04,1,916,891740.6,0,2024-B2,973.5159388646288
PI,SANTANDER,2024-04,1,90,21427.2,0,2024-B2,238.08
PI,VOTORANTIM,2024-04,1,4,5336.02,0,2024-B2,1334.005
PR,BANCO SICOOB,2024-04,1,6,9385.14,0,2024-B2,1564.1899999999998
PR,BB,2024-04,1,495,682220.61,0,2024-B2,1378.2234545454546
PR,BMG,2024-04,1,6,4051.97,0,2024-B2,675.3283333333333
PR,BRADESCO,2024-04,1,414,485988.07,0,2024-B2,1173.8842270531402
PR,BRADESCO,2024-04,2,28,186783.73,0,2024-B2,6670.847500000001
PR,BTG PACTUAL,2024-04,1,2579,3621156.01,2,2024-B2,1404.0930632027917
PR,C6 BANK,2024-04,1,67,73780.34,0,2024-B2,1101.1991044776119
PR,C6 BANK,2024-04,2,4,855.5,0,2024-B2,213.875
PR,CAIXA ECONÔMICA FEDERAL,2024-04,1,1815,2027457.19,2,2024-B2,1117.056303030303
PR,CC SICOOB VALE SUL,2024-04,1,3,6344.72,0,2024-B2,2114.9066666666668
PR,INTER,2024-04,1,535,630706.48,0,2024-B2,1178.8906168224298
PR,ITAU,2024-04,1,734,890778.39,0,2024-B2,1213.5945367847412
PR,NUBANK,2024-04,1,3159,3606208.55,2,2024-B2,1141.566492560937
PR,SANTANDER,2024-04,1,386,159660.18,0,2024-B2,413.62740932642487
PR,VOTORANTIM,2024-04,1,11,22931.09,0,2024-B2,2084.6445454545456
RJ,BANCO SICOOB,2024-04,1,6,5868.56,0,2024-B2,978.0933333333334
RJ,BANRISUL,2024-04,1,3,1778.91,0,2024-B2,592.97
RJ,BB,2024-04,1,817,906526.64,0,2024-B2,1109.5797307221542
RJ,BMG,2024-04,1,15,16021.33,0,2024-B2,1068.0886666666668
RJ,BRADESCO,2024-04,1,1084,1073577.99,0,2024-B2,990.3855996309964
RJ,BRADESCO,2024-04,2,39,567617.54,0,2024-B2,14554.295897435899
RJ,BTG PACTUAL,2024-04,1,4945,5979936.39,2,2024-B2,1209.289462082912
RJ,C6 BANK,2024-04,1,140,151087.46,0,2024-B2,1079.1961428571428
RJ,C6 BANK,2024-04,2,4,749.2,0,2024-B2,187.3
RJ,CAIXA ECONÔMICA FEDERAL,2024-04,1,4150,4008874.29,2,2024-B2,965.9938048192771
RJ,INTER,2024-04,1,1373,1295758.58,0,2024-B2,943.7425928623453
RJ,ITAU,2024-04,1,2304,2431329.17,2,2024-B2,1055.264396701389
RJ,ITAU,2024-04,2,1,97.52,0,2024-B2,97.52
RJ,NUBANK,2024-04,1,7102,6579034.46,2,2024-B2,926.3636243311743
RJ,SANTANDER,2024-04,1,1718,514624.01,0,2024-B2,299.5483178114086
RJ,SANTANDER,2024-04,2,1,83.57,0,2024-B2,83.57
RJ,VOTORANTIM,2024-04,1,12,24255.0,0,2024-B2,2021.25
RN,BANRISUL,2024-04,1,1,246.35,0,2024-B2,246.35
RN,BB,2024-04,1,303,308232.11,0,2024-B2,1017.2676897689769
RN,BMG,2024-04,1,3,4176.34,0,2024-B2,1392.1133333333335
RN,BRADESCO,2024-04,1,111,105540.49,0,2024-B2,950.8152252252253
RN,BRADESCO,2024-04,2,5,48300.19,0,2024-B2,9660.038
RN,BTG PACTUAL,2024-04,1,803,1012922.49,0,2024-B2,1261.4227770859277
RN,C6 BANK,2024-04,1,18,26238.11,0,2024-B2,1457.6727777777778
RN,C6 BANK,2024-04,2,1,170.77,0,2024-B2,170.77
RN,CAIXA ECONÔMICA FEDERAL,2024-04,1,542,555213.24,0,2024-B2,1024.3786715867159
RN,INTER,2024-04,1,231,237504.7,0,2024-B2,1028.1588744588746
RN,ITAU,2024-04,1,107,117927.15,0,2024-B2,1102.1228971962616
RN,NUBANK,2024-04,1,1075,1014592.25,0,2024-B2,943.8067441860466
RN,SANTANDER,2024-04,1,143,43481.43,0,2024-B2,304.06594405594404
RN,VOTORANTIM,2024-04,1,3,2011.28,0,2024-B2,670.4266666666666
RO,BANCO SICOOB,2024-04,1,6,9253.4,0,2024-B2,1542.2333333333333
RO,BB,2024-04,1,152,209841.22,0,2024-B2,1380.5343421052632
RO,BMG,2024-04,1,3,882.47,0,2024-B2,294.1566666666667
RO,BRADESCO,2024-04,1,93,117489.99,0,2024-B2,1263.3332258064518
RO,BTG PACTUAL,2024-04,1,529,804165.36,0,2024-B2,1520.1613610586012
RO,C.C. DO CENTRO DO ESTADO DE RONDÔNIA,2024-04,1,4,2158.52,0,2024-B2,539.63
RO,C6 BANK,2024-04,1,10,13602.21,0,2024-B2,1360.221
RO,CAIXA ECONÔMICA FEDERAL,2024-04,1,438,528089.67,0,2024-B2,1205.684178082192
RO,CCLA DO CENTRO SUL RONDONIENSE,2024-04,1,5,5858.76,0,2024-B2,1171.752
RO,INTER,2024-04,1,148,185930.94,0,2024-B2,1256.2901351351352
RO,ITAU,2024-04,1,62,76714.42,0,2024-B2,1237.3293548387096
RO,NUBANK,2024-04,1,809,932371.42,0,2024-B2,1152.4986650185415
RO,SANTANDER,2024-04,1,100,47170.77,0,2024-B2,471.7077
RO,SICOOB AMAZÔNIA,2024-04,1,2,5632.86,0,2024-B2,2816.43
RO,SICOOB CREDISUL,2024-04,1,1,525.08,0,2024-B2,525.08
RO,VOTORANTIM,2024-04,1,3,4339.18,0,2024-B2,1446.3933333333334
RR,BB,2024-04,1,63,75756.0,0,2024-B2,1202.4761904761904
RR,BRADESCO,2024-04,1,25,33024.59,0,2024-B2,1320.9835999999998
RR,BRADESCO,2024-04,2,3,16322.5,0,2024-B2,5440.833333333333
RR,BTG PACTUAL,2024-04,1,126,155010.46,0,2024-B2,1230.241746031746
RR,C6 BANK,2024-04,1,4,12859.93,0,2024-B2,3214.9825
RR,CAIXA ECONÔMICA FEDERAL,2024-04,1,118,128561.74,0,2024-B2,1089.5062711864407
RR,INTER,2024-04,1,43,43219.19,0,2024-B2,1005.0974418604652
RR,ITAU,2024-04,1,43,47421.52,0,2024-B2,1102.8260465116277
RR,NUBANK,2024-04,1,257,265795.91,0,2024-B2,1034.2253307392996
RR,SANTANDER,2024-04,1,30,9544.38,0,2024-B2,318.14599999999996
RR,VOTORANTIM,2024-04,1,1,2987.86,0,2024-B2,2987.86
RS,BANCO SICOOB,2024-04,1,5,7296.69,0,2024-B2,1459.338
RS,BANRISUL,2024-04,1,111,134964.16,0,2024-B2,1215.8933333333334
RS,BB,2024-04,1,478,591838.06,0,2024-B2,1238.1549372384939
RS,BMG,2024-04,1,4,4705.76,0,2024-B2,1176.44
RS,BRADESCO,2024-04,1,316,337189.45,0,2024-B2,1067.0552215189873
RS,BRADESCO,2024-04,2,26,624255.98,0,2024-B2,24009.845384615382
RS,BTG PACTUAL,2024-04,1,2408,3269587.49,2,2024-B2,1357.8021137873754
RS,C6 BANK,2024-04,1,40,48258.32,0,2024-B2,1206.458
RS,CAIXA ECONÔMICA FEDERAL,2024-04,1,2446,2552849.37,2,2024-B2,1043.6833074407195
RS,INTER,2024-04,1,528,572791.07,0,2024-B2,1084.8315719696968
RS,ITAU,2024-04,1,470,547951.34,0,2024-B2,1165.853914893617
RS,NUBANK,2024-04,1,3136,3283530.88,2,2024-B2,1047.0442857142857
RS,SANTANDER,2024-04,1,510,170953.92,0,2024-B2,335.2037647058824
RS,VOTORANTIM,2024-04,1,8,8583.51,0,2024-B2,1072.93875
SC,BANCO SICOOB,2024-04,1,8,12996.68,0,2024-B2,1624.585
SC,BANRISUL,2024-04,1,6,8151.35,0,2024-B2,1358.5583333333334
SC,BB,2024-04,1,341,448200.52,0,2024-B2,1314.371026392962
SC,BMG,2024-04,1,5,7911.82,0,2024-B2,1582.364
SC,BRADESCO,2024-04,1,254,327722.68,0,2024-B2,1290.2467716535432
SC,BRADESCO,2024-04,2,20,344239.33,0,2024-B2,17211.966500000002
SC,BRB,2024-04,1,1,982.64,0,2024-B2,982.64
SC,BTG PACTUAL,2024-04,1,1635,2602007.83,0,2024-B2,1591.4420978593273
SC,C6 BANK,2024-04,1,30,37898.42,0,2024-B2,1263.2806666666665
SC,C6 BANK,2024-04,2,2,407.28,0,2024-B2,203.64
SC,CAIXA ECONÔMICA FEDERAL,2024-04,1,985,1269677.97,0,2024-B2,1289.0131675126904
SC,CC LITORÂNEA,2024-04,1,2,5258.12,0,2024-B2,2629.06
SC,CCLA MAXI ALFA,2024-04,1,8,5911.01,0,2024-B2,738.87625
SC,CCLAA ITAIPU SICOOB CREDITAIPU,2024-04,1,1,1097.4,0,2024-B2,1097.4
SC,COOP NOVOS CAMPOS,2024-04,1,1,4083.4,0,2024-B2,4083.4
SC,INTER,2024-04,1,332,424889.45,0,2024-B2,1279.7875000000001
SC,ITAU,2024-04,1,269,348592.79,0,2024-B2,1295.8839776951672
SC,NUBANK,2024-04,1,1826,2336181.44,2,2024-B2,1279.398378970427
SC,SANTANDER,2024-04,1,219,94994.63,0,2024-B2,433.7654337899544
SC,VOTORANTIM,2024-04,1,6,10245.64,0,2024-B2,1707.6066666666666
SE,BANRISUL,2024-04,1,1,582.11,0,2024-B2,582.11
SE,BB,2024-04,1,116,118292.51,0,2024-B2,1019.7630172413793
SE,BMG,2024-04,1,2,504.73,0,2024-B2,252.365
SE,BRADESCO,2024-04,1,46,50208.72,0,2024-B2,1091.4939130434782
SE,BRADESCO,2024-04,2,1,34744.4,0,2024-B2,34744.4
SE,BTG PACTUAL,2024-04,1,514,637063.1,0,2024-B2,1239.422373540856
SE,C6 BANK,2024-04,1,8,11186.29,0,2024-B2,1398.28625
SE,CAIXA ECONÔMICA FEDERAL,2024-04,1,319,301434.88,0,2024-B2,944.9369278996866
SE,INTER,2024-04,1,156,166808.68,0,2024-B2,1069.2864102564101
SE,ITAU,2024-04,1,51,65254.74,0,2024-B2,1279.504705882353
SE,ITAU,2024-04,2,1,429.1,0,2024-B2,429.1
SE,NUBANK,2024-04,1,622,607756.8,0,2024-B2,977.1009646302251
SE,SANTANDER,2024-04,1,74,19542.48,0,2024-B2,264.0875675675676
SP,BANCO SICOOB,2024-04,1,7,7213.39,0,2024-B2,1030.4842857142858
SP,BANRISUL,2024-04,1,4,2713.72,0,2024-B2,678.43
SP,BB,2024-04,1,2287,2695817.73,2,2024-B2,1178.757205946655
SP,BB,2024-04,2,2,194.2,0,2024-B2,97.1
SP,BMG,2024-04,1,45,57590.82,0,2024-B2,1279.796
SP,BRADESCO,2024-04,1,3146,3361560.67,2,2024-B2,1068.5189669421488
SP,BRADESCO,2024-04,2,232,3158756.99,0,2024-B2,13615.331853448277
SP,BTG PACTUAL,2024-04,1,14159,18038878.66,1,2024-B2,1274.0220820679426
SP,C6 BANK,2024-04,1,365,430742.44,0,2024-B2,1180.1162739726028
SP,C6 BANK,2024-04,2,10,5036.86,0,2024-B2,503.686
SP,CAIXA ECONÔMICA FEDERAL,2024-04,1,7825,8337413.09,2,2024-B2,1065.4841009584663
SP,CCLA MAXI ALFA,2024-04,1,1,2114.58,0,2024-B2,2114.58
SP,INTER,2024-04,1,2969,3131338.05,2,2024-B2,1054.6776860895925
SP,ITAU,2024-04,1,4738,5271041.72,2,2024-B2,1112.503528915154
SP,ITAU,2024-04,2,1,6575.65,0,2024-B2,6575.65
SP,NUBANK,2024-04,1,17033,17511204.3,1,2024-B2,1028.0751658545178
SP,SANTANDER,2024-04,1,3839,1232169.65,2,2024-B2,320.9610966397499
SP,SANTANDER,2024-04,2,4,63.53,0,2024-B2,15.8825
SP,VOTORANTIM,2024-04,1,42,49909.72,0,2024-B2,1188.3266666666666
TO,BB,2024-04,1,99,119744.9,0,2024-B2,1209.5444444444445
TO,BRADESCO,2024-04,1,45,43307.91,0,2024-B2,962.398
TO,BRADESCO,2024-04,2,3,13735.29,0,2024-B2,4578.43
TO,BTG PACTUAL,2024-04,1,171,241711.34,0,2024-B2,1413.5166081871346
TO,C6 BANK,2024-04,1,4,3606.18,0,2024-B2,901.545
TO,CAIXA ECONÔMICA FEDERAL,2024-04,1,131,115215.17,0,2024-B2,879.5051145038168
TO,INTER,2024-04,1,71,78799.36,0,2024-B2,1109.8501408450704
TO,ITAU,2024-04,1,32,29972.43,0,2024-B2,936.6384375
TO,NUBANK,2024-04,1,320,329895.57,0,2024-B2,1030.92365625
TO,SANTANDER,2024-04,1,32,9002.5,0,2024-B2,281.328125
TO,VOTORANTIM,2024-04,1,1,1038.85,0,2024-B2,1038.85
AC,BB,2024-05,1,75,95815.29,0,2024-B3,1277.5372
AC,BRADESCO,2024-05,1,15,17034.31,0,2024-B3,1135.6206666666667
AC,BRADESCO,2024-05,3,5,889867.65,0,2024-B3,177973.53
AC,BTG PACTUAL,2024-05,1,139,223901.32,0,2024-B3,1610.8008633093525
AC,C6 BANK,2024-05,1,2,4346.06,0,2024-B3,2173.03
AC,CAIXA ECONÔMICA FEDERAL,2024-05,1,145,162014.33,0,2024-B3,1117.3402068965515
AC,INTER,2024-05,1,30,28838.73,0,2024-B3,961.2909999999999
AC,ITAU,2024-05,1,22,25369.03,0,2024-B3,1153.1377272727273
AC,NUBANK,2024-05,1,222,244193.78,0,2024-B3,1099.971981981982
AC,SANTANDER,2024-05,1,21,22037.63,0,2024-B3,1049.4109523809525
AC,SICOOB CREDISUL,2024-05,1,2,2174.14,0,2024-B3,1087.07
AC,VOTORANTIM,2024-05,1,2,2512.66,0,2024-B3,1256.33
AL,BANCO SICOOB,2024-05,1,1,1279.78,0,2024-B3,1279.78
AL,BANRISUL,2024-05,1,1,1603.19,0,2024-B3,1603.19
AL,BB,2024-05,1,152,163851.23,0,2024-B3,1077.9686184210527
AL,BB,2024-05,3,5,104388.64,0,2024-B3,20877.728
AL,BRADESCO,2024-05,1,54,50250.82,0,2024-B3,930.5707407407407
AL,BRADESCO,2024-05,2,1,400.74,0,2024-B3,400.74
AL,BRADESCO,2024-05,3,26,1715339.98,0,2024-B3,65974.61461538462
AL,BTG PACTUAL,2024-05,1,407,482390.54,0,2024-B3,1185.2347420147419
AL,C6 BANK,2024-05,1,2,1241.38,0,2024-B3,620.69
AL,CAIXA ECONÔMICA FEDERAL,2024-05,1,362,339651.51,0,2024-B3,938.2638397790056
AL,INTER,2024-05,1,118,103244.98,0,2024-B3,874.9574576271186
AL,ITAU,2024-05,1,65,59094.29,0,2024-B3,909.1429230769231
AL,NUBANK,2024-05,1,524,488977.66,0,2024-B3,933.1634732824427
AL,SANTANDER,2024-05,1,69,60446.37,0,2024-B3,876.034347826087
AL,VOTORANTIM,2024-05,2,1,9166.67,0,2024-B3,9166.67
AM,BANRISUL,2024-05,1,4,5954.55,0,2024-B3,1488.6375
AM,BB,2024-05,1,148,216146.7,0,2024-B3,1460.4506756756757
AM,BB,2024-05,3,2,133399.37,0,2024-B3,66699.685
AM,BCO DO EST. DO PA S.A.,2024-05,1,1,1989.34,0,2024-B3,1989.34
AM,BMG,2024-05,1,5,7594.32,0,2024-B3,1518.864
AM,BRADESCO,2024-05,1,321,406158.3,0,2024-B3,1265.2906542056076
AM,BRADESCO,2024-05,2,4,35369.51,0,2024-B3,8842.3775
AM,BRADESCO,2024-05,3,35,2651041.16,0,2024-B3,75744.03314285715
AM,BTG PACTUAL,2024-05,1,886,1320735.15,0,2024-B3,1490.6717268623024
AM,C6 BANK,2024-05,1,5,6240.56,0,2024-B3,1248.112
AM,CAIXA ECONÔMICA FEDERAL,2024-05,1,762,934726.46,0,2024-B3,1226.6751443569553
AM,INTER,2024-05,1,292,344544.94,0,2024-B3,1179.9484246575344
AM,ITAU,2024-05,1,252,311849.11,0,2024-B3,1237.4964682539683
AM,NUBANK,2024-05,1,1359,1595058.68,2,2024-B3,1173.7002796173656
AM,SANTANDER,2024-05,1,168,162617.43,0,2024-B3,967.9608928571428
AM,SICOOB AMAZÔNIA,2024-05,1,1,242.28,0,2024-B3,242.28
AM,VOTORANTIM,2024-05,1,4,2456.65,0,2024-B3,614.1625
AM,VOTORANTIM,2024-05,2,1,549.36,0,2024-B3,549.36
AP,BB,2024-05,1,68,68397.46,0,2024-B3,1005.8450000000001
AP,BB,2024-05,3,2,836740.47,0,2024-B3,418370.235
AP,BMG,2024-05,1,1,1331.89,0,2024-B3,1331.89
AP,BRADESCO,2024-05,1,20,19888.32,0,2024-B3,994.4159999999999
AP,BRADESCO,2024-05,3,4,253163.71,0,2024-B3,63290.9275
AP,BTG PACTUAL,2024-05,1,119,130810.68,0,2024-B3,1099.2494117647059
AP,C6 BANK,2024-05,1,2,1318.82,0,2024-B3,659.41
AP,CAIXA ECONÔMICA FEDERAL,2024-05,1,77,80175.83,0,2024-B3,1041.2445454545455
AP,INTER,2024-05,1,35,36029.3,0,2024-B3,1029.4085714285716
AP,ITAU,2024-05,1,16,29688.83,0,2024-B3,1855.551875
AP,NUBANK,2024-05,1,149,128418.75,0,2024-B3,861.8708053691275
AP,SANTANDER,2024-05,1,32,34793.72,0,2024-B3,1087.30375
BA,BANCO SICOOB,2024-05,1,1,207.65,0,2024-B3,207.65
BA,BANRISUL,2024-05,1,1,467.09,0,2024-B3,467.09
BA,BB,2024-05,1,478,600383.86,0,2024-B3,1256.033179916318
BA,BB,2024-05,3,25,1168201.28,0,2024-B3,46728.0512
BA,BMG,2024-05,1,8,6637.33,0,2024-B3,829.66625
BA,BRADESCO,2024-05,1,394,411082.09,0,2024-B3,1043.3555583756345
BA,BRADESCO,2024-05,2,6,33904.33,0,2024-B3,5650.721666666667
BA,BRADESCO,2024-05,3,97,6756029.09,0,2024-B3,69649.78443298969
BA,BTG PACTUAL,2024-05,1,1728,2270927.61,2,2024-B3,1314.19421875
BA,C6 BANK,2024-05,1,11,12711.83,0,2024-B3,1155.620909090909
BA,C6 BANK,2024-05,2,1,209.06,0,2024-B3,209.06
BA,CAIXA ECONÔMICA FEDERAL,2024-05,1,1354,1375776.89,2,2024-B3,1016.083375184638
BA,CC SICOOB CRED EXECUTIVO,2024-05,1,1,842.88,0,2024-B3,842.88
BA,CC SICOOB NORTE SUL,2024-05,1,2,1842.44,0,2024-B3,921.22
BA,INTER,2024-05,1,465,486380.52,0,2024-B3,1045.9796129032259
BA,ITAU,2024-05,1,371,438824.28,0,2024-B3,1182.814770889488
BA,NUBANK,2024-05,1,2192,2264627.83,2,2024-B3,1033.1331341240875
BA,SANTANDER,2024-05,1,291,239576.18,0,2024-B3,823.2858419243986
BA,VOTORANTIM,2024-05,1,8,7197.82,0,2024-B3,899.7275
BA,VOTORANTIM,2024-05,2,1,2265.13,0,2024-B3,2265.13
CE,BANCO SICOOB,2024-05,1,1,319.75,0,2024-B3,319.75
CE,BANRISUL,2024-05,1,2,4126.55,0,2024-B3,2063.275
CE,BB,2024-05,1,397,476997.49,0,2024-B3,1201.5050125944583
CE,BB,2024-05,3,22,1097018.94,0,2024-B3,49864.49727272727
CE,BMG,2024-05,1,5,3125.49,0,2024-B3,625.098
CE,BRADESCO,2024-05,1,273,293243.57,0,2024-B3,1074.152271062271
CE,BRADESCO,2024-05,2,7,13141.09,0,2024-B3,1877.2985714285714
CE,BRADESCO,2024-05,3,34,1991134.61,0,2024-B3,58562.782647058826
CE,BTG PACTUAL,2024-05,1,1437,1858144.56,2,2024-B3,1293.0720668058455
CE,C6 BANK,2024-05,1,11,14741.66,0,2024-B3,1340.1509090909092
CE,CAIXA ECONÔMICA FEDERAL,2024-05,1,902,877419.05,0,2024-B3,972.7483924611973
CE,INTER,2024-05,1,442,429234.06,0,2024-B3,971.1177828054299
CE,ITAU,2024-05,1,224,260132.7,0,2024-B3,1161.3066964285715
CE,NUBANK,2024-05,1,1810,1773268.81,2,2024-B3,979.7065248618785
CE,SANTANDER,2024-05,1,266,194414.27,0,2024-B3,730.8807142857142
CE,VOTORANTIM,2024-05,1,4,3850.52,0,2024-B3,962.63
CE,VOTORANTIM,2024-05,2,3,13896.11,0,2024-B3,4632.036666666667
DF,BANCO SICOOB,2024-05,1,6,4500.04,0,2024-B3,750.0066666666667
DF,BANRISUL,2024-05,1,2,6944.74,0,2024-B3,3472.37
DF,BB,2024-05,1,224,270634.27,0,2024-B3,1208.188705357143
DF,BB,2024-05,3,13,1390444.74,0,2024-B3,106957.2876923077
DF,BMG,2024-05,1,4,8240.98,0,2024-B3,2060.245
DF,BRADESCO,2024-05,1,58,57860.57,0,2024-B3,997.5960344827586
DF,BRADESCO,2024-05,2,5,61336.37,0,2024-B3,12267.274000000001
DF,BRADESCO,2024-05,3,9,257210.9,0,2024-B3,28578.98888888889
DF,BTG PACTUAL,2024-05,1,677,1021459.51,0,2024-B3,1508.8028212703102
DF,C6 BANK,2024-05,1,10,9394.64,0,2024-B3,939.4639999999999
DF,CAIXA ECONÔMICA FEDERAL,2024-05,1,337,383018.26,0,2024-B3,1136.552700296736
DF,INTER,2024-05,1,185,223293.49,0,2024-B3,1206.9918378378377
DF,ITAU,2024-05,1,149,192214.73,0,2024-B3,1290.031744966443
DF,NUBANK,2024-05,1,752,833344.06,0,2024-B3,1108.1702925531915
DF,SANTANDER,2024-05,1,154,144264.57,0,2024-B3,936.7829220779221
DF,VOTORANTIM,2024-05,1,3,2101.08,0,2024-B3,700.36
DF,VOTORANTIM,2024-05,2,1,3091.13,0,2024-B3,3091.13
ES,BANCO SICOOB,2024-05,1,10,9826.74,0,2024-B3,982.674
ES,BANRISUL,2024-05,1,1,1469.12,0,2024-B3,1469.12
ES,BB,2024-05,1,87,118615.45,0,2024-B3,1363.3959770114943
ES,BB,2024-05,3,2,14188.01,0,2024-B3,7094.005
ES,BMG,2024-05,1,4,7216.62,0,2024-B3,1804.155
ES,BRADESCO,2024-05,1,58,59796.74,0,2024-B3,1030.978275862069
ES,BRADESCO,2024-05,2,3,17930.96,0,2024-B3,5976.986666666667
ES,BRADESCO,2024-05,3,15,1170259.52,0,2024-B3,78017.30133333334
ES,BTG PACTUAL,2024-05,1,516,761479.73,0,2024-B3,1475.7359108527132
ES,C6 BANK,2024-05,1,3,3399.17,0,2024-B3,1133.0566666666666
ES,CAIXA ECONÔMICA FEDERAL,2024-05,1,348,396689.39,0,2024-B3,1139.9120402298852
